,rid,client_id,gender,transcription,reference,split,weight,wer,cer
315,train_315,male_10,male, And this renaissance magnetic field and radio waves cause atoms to give off tiny radio signals.,in this resonance magnetic field and radio waves cause atoms to give off tiny radio signals,train,0.09401709401709402,0.125,0.07692307692307693
316,train_316,male_7,male," It is possible to secure park permits directly from the Ranger Station in Puerto Jimenez, but they do not accept credit cards.",it is possible to secure park permits directly from the ranger station in puerto jiménez but they do not accept credit cards,train,0.12991452991452992,0.0,0.0
317,train_317,male_5,male," Mr. Rudd's decision to sign the Kyoto Climate Accord isolates the United States, which will now be the only developed nation, not to ratify the agreement.",mr rudd's decision to sign the kyoto climate accord isolates the united states which will now be the only developed nation not to ratify the agreement,train,0.10683760683760683,0.0,0.0
321,train_321,male_7,male," Once the ancient city of Sirmna is now a modern, developed and busy commercial center set around a huge bay and surrounded by mountains.",once the ancient city of smyrna it is now a modern developed and busy commercial center set around a huge bay and surrounded by mountains,train,0.12991452991452992,0.08,0.043795620437956206
323,train_323,male_1,male," That means everything has to be put back, said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Aswa.",that means everything has to be put back said researcher at the rift valley research service in ethiopia and a co-author of the study berhane asfaw,train,0.1170940170940171,0.037037037037037035,0.013605442176870748
324,train_324,male_5,male, Any length of time trapped on a roller coaster would be uncomfortable to say the least and it took at least an hour to get the first person off the ride.,any length of time trapped on a roller coaster would be uncomfortable to say the least and it took at least an hour to get the first person off the ride,train,0.10683760683760683,0.0,0.0
325,train_325,male_11,male, Maybe you'll discover a simple beverage that you can make for breakfast when you are back to your daily routine.,maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine,train,0.05897435897435897,0.0,0.0
328,train_328,male_5,male," While most of their food would be familiar to us, Romans did have their share of strange or unusual feast items including wild boar, peacock, snails, and a type of rodent called a dormouse.",while most of their food would be familiar to us romans did have their share of strange or unusual feast items including wild boar peacock snails and a type of rodent called a dormouse,train,0.10683760683760683,0.0,0.0
330,train_330,male_11,male, This contradicts early reports which said that cancelling the runoff would have been against the constitution.,this contradicts earlier reports which said that cancelling the runoff would have been against the constitution,train,0.05897435897435897,0.0625,0.02727272727272727
332,train_332,male_4,male," Make sure your hand is as relaxed as possible while still hitting all the notes correctly. Also, try not to make much extraneous motion with your fingers.",make sure your hand is as relaxed as possible while still hitting all the notes correctly also try not to make much extraneous motion with your fingers,train,0.1282051282051282,0.0,0.0
333,train_333,male_0,male, We have a year-long financial crisis which had had its most acute moment in the past two months and I think now the financial markets are beginning to recover.,we have a year-long financial crisis which has had its most acute moment in the past two months and i think now the financial markets are beginning to recover,train,0.11282051282051282,0.03333333333333333,0.00641025641025641
334,train_334,male_3,male," I expect to return to all my duties on Monday, Arius said in a statement.",i expect to return to all my duties on monday arias said in a statement,train,0.13418803418803418,0.06666666666666667,0.014084507042253521
335,train_335,male_4,male, Subcultures bring together like-minded individuals who feel neglected by societal standards and allow them to develop a sense of identity.,subcultures bring together like-minded individuals who feel neglected by societal standards and allow them to develop a sense of identity,train,0.1282051282051282,0.0,0.0
342,train_342,male_3,male, The great majority of Hong Kong Island's urban development is densely packed on reclaimed land along the northern shore.,the great majority of hong kong island's urban development is densely packed on reclaimed land along the northern shore,train,0.13418803418803418,0.0,0.0
343,train_343,male_5,male, The rock band was due to tour the United States and Canada until September 16.,the rock band was due to tour the united states and canada until september 16,train,0.10683760683760683,0.0,0.0
345,train_345,male_5,male, The actual purpose is to give those companies more control over their markets. It's all about money-spinning.,the actual purpose is to give those companies more control over their markets it's all about money spinning,train,0.10683760683760683,0.0,0.0
